"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"art","art","NOUN","Number=Sing","nsubj","next","next","ADJ",2,"art next"
"radio","radio","NOUN","Number=Sing","obl","overhearing","overhear","VERB",3,"radio overhear"
"radio","radio","NOUN","Number=Sing","obl","tango","tango","NOUN",1,"radio tango"
"arts","art","NOUN","Number=Plur","nmod","proposal","proposal","NOUN",1,"art proposal"
"bands","band","NOUN","Number=Plur","obj","starting","start","VERB",1,"band start"
"bands","band","NOUN","Number=Plur","obj","piss","piss","VERB",1,"band piss"
"band","band","NOUN","Number=Sing","obj","deny","deny","VERB",1,"band deny"
"art","art","NOUN","Number=Sing","nmod","ethos","etho","NOUN",2,"art etho"
"art","art","NOUN","Number=Sing","obl","embedded","embed","VERB",1,"art embed"
"art","art","NOUN","Number=Sing","nmod","caucus","caucus","NOUN",2,"art caucus"
"art","art","NOUN","Number=Sing","obj","displayweird","displayweird","VERB",1,"art displayweird"
"art","art","NOUN","Number=Sing","nsubj","related","related","ADJ",2,"art related"
"art","art","NOUN","Number=Sing","nsubj","zone","zone","NOUN",1,"art zone"
"band","band","NOUN","Number=Sing","obj","winning","win","VERB",2,"band win"
"radios","radio","NOUN","Number=Plur","nsubj","locked","lock","VERB",5,"radio lock"
"art","art","NOUN","Number=Sing","obl","initiate","initiate","VERB",1,"art initiate"
"band","band","NOUN","Number=Sing","obj","ditching","ditch","VERB",2,"band ditch"
"bands","band","NOUN","Number=Plur","obl","tracks","track","VERB",2,"band track"
"bands","band","NOUN","Number=Plur","obl","effects","effect","NOUN",2,"band effect"
"radio","radio","NOUN","Number=Sing","nsubj","horrible","horrible","ADJ",1,"radio horrible"
"arts","art","NOUN","Number=Plur","nmod","overlay","overlay","NOUN",1,"art overlay"
"band","band","NOUN","Number=Sing","nsubj","sucks","suck","VERB",3,"band suck"
"arts","art","NOUN","Number=Plur","obj","surrender","surrender","VERB",1,"art surrender"
"concert","concert","NOUN","Number=Sing","nmod","today","today","NOUN",1,"concert today"
"radio","radio","NOUN","Number=Sing","nsubj","ends","end","VERB",1,"radio end"
"art","art","NOUN","Number=Sing","obj","reintroduce","reintroduce","VERB",1,"art reintroduce"
"band","band","NOUN","Number=Sing","nsubj","stricken","stricken","ADJ",1,"band stricken"
"bands","band","NOUN","Number=Plur","nsubj","hip","hip","VERB",4,"band hip"
"art","art","NOUN","Number=Sing","obj","expensive","expensive","VERB",3,"art expensive"
"radio","radio","NOUN","Number=Sing","nmod","product","product","NOUN",2,"radio product"
"bands","band","NOUN","Number=Plur","nsubj","family","family","NOUN",2,"band family"
"band","band","NOUN","Number=Sing","nmod","ferocity","ferocity","NOUN",2,"band ferocity"
"concert","concert","NOUN","Number=Sing","nsubj","gone","gone","ADJ",1,"concert gone"
"band","band","NOUN","Number=Sing","nmod","fifths","fifth","NOUN",2,"band fifth"
"band","band","NOUN","Number=Sing","obj","hots","hot","VERB",2,"band hot"
"band","band","NOUN","Number=Sing","nmod","push","push","NOUN",2,"band push"
"radio","radio","NOUN","Number=Sing","obj","kicked","kick","VERB",1,"radio kick"
"art","art","NOUN","Number=Sing","nsubj","garde","garde","NOUN",1,"art garde"
"art","art","NOUN","Number=Sing","obl","place","place","VERB",1,"art place"
"concert","concert","NOUN","Number=Sing","obl","other","other","ADJ",2,"concert other"
"radio","radio","NOUN","Number=Sing","obl","tyler","tyler","ADJ",1,"radio tyler"
"radio","radio","NOUN","Number=Sing","nmod","courson","courson","NOUN",1,"radio courson"
"art","art","NOUN","Number=Sing","nmod","interpretations","interpretation","NOUN",1,"art interpretation"
"art","art","NOUN","Number=Sing","nmod","detectors","detector","NOUN",1,"art detector"
"band","band","NOUN","Number=Sing","nmod","wanted","want","VERB",2,"band want"
"band","band","NOUN","Number=Sing","nsubj","diphthongs","diphthong","NOUN",6,"band diphthong"
"radio","radio","NOUN","Number=Sing","nmod","hood","hood","NOUN",1,"radio hood"
"band","band","NOUN","Number=Sing","nsubj","wailing","wail","VERB",2,"band wail"
"band","band","NOUN","Number=Sing","nmod","bevy","bevy","NOUN",2,"band bevy"
"art","art","NOUN","Number=Sing","nmod","risks","risks","NOUN",1,"art risks"
"radio","radio","NOUN","Number=Sing","obl","continues","continues","VERB",3,"radio continues"
"radio","radio","NOUN","Number=Sing","obl","dropping","drop","VERB",1,"radio drop"
"arts","art","NOUN","Number=Plur","nsubj","chivalric","chivalric","ADJ",1,"art chivalric"
"art","art","NOUN","Number=Sing","nsubj","ah","ah","NOUN",1,"art ah"
"arts","art","NOUN","Number=Plur","nsubj","want","want","VERB",1,"art want"
"radio","radio","NOUN","Number=Sing","nsubj","finished","finish","VERB",1,"radio finish"
"concert","concert","NOUN","Number=Sing","obl","hitchhiking","hitchhik","VERB",3,"concert hitchhik"
"radio","radio","NOUN","Number=Sing","obl","scouts","scout","VERB",2,"radio scout"
"art","art","NOUN","Number=Sing","nmod","legends","legend","NOUN",1,"art legend"
"art","art","NOUN","Number=Sing","obl","legends","legend","NOUN",1,"art legend"
"concert","concert","NOUN","Number=Sing","obj","leslie","leslie","VERB",1,"concert leslie"
"concert","concert","NOUN","Number=Sing","obj","cheung","cheing","VERB",1,"concert cheing"
"concert","concert","NOUN","Number=Sing","nmod","spys","spy","NOUN",1,"concert spy"
"radio","radio","NOUN","Number=Sing","obl","slinging","slinge","VERB",1,"radio slinge"
"band","band","NOUN","Number=Sing","nmod","trio","trio","NOUN",1,"band trio"
"concert","concert","NOUN","Number=Sing","obl","designed","desig","VERB",2,"concert desig"
"art","art","NOUN","Number=Sing","nmod","get","get","VERB",2,"art get"
"art","art","NOUN","Number=Sing","obl","board","board","VERB",2,"art board"
"radio","radio","NOUN","Number=Sing","obl","agree","agree","VERB",2,"radio agree"
"art","art","NOUN","Number=Sing","obl","coped","cop","VERB",5,"art cop"
"band","band","NOUN","Number=Sing","nmod","marble","marble","NOUN",1,"band marble"
"band","band","NOUN","Number=Sing","obj","uncovered","uncover","VERB",1,"band uncover"
"concert","concert","NOUN","Number=Sing","nmod","feedback","feedback","NOUN",2,"concert feedback"
"concert","concert","NOUN","Number=Sing","obl","received","receive","VERB",2,"concert receive"
"art","art","NOUN","Number=Sing","nsubj","fetched","fetch","VERB",1,"art fetch"
"art","art","NOUN","Number=Sing","nsubj","d","d","VERB",1,"art d"
"bands","band","NOUN","Number=Plur","obj","stack","stack","VERB",1,"band stack"
"band","band","NOUN","Number=Sing","obl","gather","gather","VERB",6,"band gather"
"band","band","NOUN","Number=Sing","nmod","allusion","allusion","NOUN",6,"band allusion"
"band","band","NOUN","Number=Sing","nsubj","receiver","receiver","VERB",2,"band receiver"
"band","band","NOUN","Number=Sing","obj","surprised","surprise","VERB",33,"band surprise"
"art","art","NOUN","Number=Sing","nmod","duke","duke","NOUN",11,"art duke"
"art","art","NOUN","Number=Sing","obj","wishes","wish","VERB",14,"art wish"
"concert","concert","NOUN","Number=Sing","obl","thrown","throw","VERB",1,"concert throw"
"bands","band","NOUN","Number=Plur","nsubj","think","think","VERB",9,"band think"
"concerts","concert","NOUN","Number=Plur","obl","sitting","sit","VERB",11,"concert sit"
"band","band","NOUN","Number=Sing","nmod","backup","backup","NOUN",9,"band backup"
"concert","concert","NOUN","Number=Sing","obj","downloaded","download","VERB",17,"concert download"
"art","art","NOUN","Number=Sing","nsubj","achieve","achieve","VERB",1,"art achieve"
"radio","radio","NOUN","Number=Sing","nmod","volker","volker","NOUN",1,"radio volker"
"concert","concert","NOUN","Number=Sing","nmod","odessa","odessa","NOUN",1,"concert odessa"
"art","art","NOUN","Number=Sing","nmod","pro","pro","NOUN",1,"art pro"
"art","art","NOUN","Number=Sing","obl","objective","objective","ADJ",1,"art objective"
"band","band","NOUN","Number=Sing","obl","happened","happene","VERB",2,"band happene"
"band","band","NOUN","Number=Sing","obl","inviting","invite","VERB",1,"band invite"
"art","art","NOUN","Number=Sing","nmod","suck","suck","NOUN",2,"art suck"
"concert","concert","NOUN","Number=Sing","nmod","baby","baby","NOUN",2,"concert baby"
"concerts","concert","NOUN","Number=Plur","nmod","part","part","NOUN",1,"concert part"
"concert","concert","NOUN","Number=Sing","obj","re-enact","re-enact","VERB",1,"concert re-enact"
"concerts","concert","NOUN","Number=Plur","obl","see","see","VERB",1,"concert see"
"radio","radio","NOUN","Number=Sing","nmod","coming","coming","NOUN",1,"radio coming"
"band","band","NOUN","Number=Sing","nmod","jason","jason","NOUN",2,"band jason"
"radio","radio","NOUN","Number=Sing","nmod","behalf","behalf","NOUN",1,"radio behalf"
"band","band","NOUN","Number=Sing","nsubj","front","front","NOUN",7,"band front"
"radio","radio","NOUN","Number=Sing","obl","mess","mess","VERB",1,"radio mess"
"art","art","NOUN","Number=Sing","nmod","undertakers","undertaker","NOUN",2,"art undertaker"
"band","band","NOUN","Number=Sing","obj","falls","fall","VERB",4,"band fall"
"radio","radio","NOUN","Number=Sing","obl","brilliant","brilliant","VERB",1,"radio brilliant"
"radio","radio","NOUN","Number=Sing","obl","overcome","overcome","VERB",1,"radio overcome"
"arts","art","NOUN","Number=Plur","obj","condone","condone","VERB",3,"art condone"
"art","art","NOUN","Number=Sing","nsubj","atrocious","atrocious","ADJ",5,"art atrocious"
"band","band","NOUN","Number=Sing","nsubj","dim","dim","VERB",1,"band dim"
"bands","band","NOUN","Number=Plur","obl","miss","miss","VERB",3,"band miss"
"art","art","NOUN","Number=Sing","obj","abused","abuse","VERB",15,"art abuse"
"band","band","NOUN","Number=Sing","obj","los","los","VERB",1,"band los"
"bands","band","NOUN","Number=Plur","obj","filmed","film","VERB",1,"band film"
"bands","band","NOUN","Number=Plur","obj","decided","decide","VERB",1,"band decide"
"bands","band","NOUN","Number=Plur","obj","appoint","appoint","VERB",1,"band appoint"
"art","art","NOUN","Number=Sing","nmod","poster","poster","NOUN",1,"art poster"
"art","art","NOUN","Number=Sing","obj","caused","cause","VERB",1,"art cause"
"concert","concert","NOUN","Number=Sing","obj","taylor","taylor","VERB",4,"concert taylor"
"concert","concert","NOUN","Number=Sing","nmod","losers","loser","NOUN",1,"concert loser"
"radio","radio","NOUN","Number=Sing","obl","tuco","tuco","VERB",18,"radio tuco"
"radio","radio","NOUN","Number=Sing","nmod","lynch","lynch","NOUN",9,"radio lynch"
"band","band","NOUN","Number=Sing","obj","rprised","rprise","VERB",1,"band rprise"
"art","art","NOUN","Number=Sing","obl","learnt","learn","VERB",1,"art learn"
"art","art","NOUN","Number=Sing","obj","goddamn","goddamn","VERB",7,"art goddamn"
"band","band","NOUN","Number=Sing","obl","swelled","swell","VERB",9,"band swell"
"radio","radio","NOUN","Number=Sing","obj","recreate","recreate","VERB",5,"radio recreate"
"band","band","NOUN","Number=Sing","nmod","length","length","NOUN",1,"band length"
"art","art","NOUN","Number=Sing","obl","seducing","seduce","VERB",1,"art seduce"
"radios","radio","NOUN","Number=Plur","nsubj","triggered","trigger","VERB",8,"radio trigger"
"radio","radio","NOUN","Number=Sing","obl","vehicle","vehicle","NOUN",3,"radio vehicle"
"concert","concert","NOUN","Number=Sing","obj","adams","adam","VERB",1,"concert adam"
"radio","radio","NOUN","Number=Sing","obl","functions","function","VERB",1,"radio function"
"concert","concert","NOUN","Number=Sing","obj","tickets","ticket","NOUN",5,"concert ticket"
"concert","concert","NOUN","Number=Sing","nmod","a.m.","a.m.","NOUN",1,"concert a.m."
"banding","band","VERB","VerbForm=Ger","amod","reveal","reveal","NOUN",2,"band reveal"
"arts","art","NOUN","Number=Plur","obj","insulting","insult","VERB",1,"art insult"
"art","art","NOUN","Number=Sing","obl","american","american","ADJ",3,"art american"
"concerts","concert","NOUN","Number=Plur","nmod","character","character","NOUN",1,"concert character"
"concerts","concert","NOUN","Number=Plur","nmod","watches","watch","NOUN",2,"concert watch"
"bands","band","NOUN","Number=Plur","obj","incoming","incom","VERB",3,"band incom"
"radio","radio","NOUN","Number=Sing","nmod","bunny","bunny","NOUN",13,"radio bunny"
"radio","radio","NOUN","Number=Sing","nmod","connie","connie","NOUN",13,"radio connie"
"radio","radio","NOUN","Number=Sing","nsubj","signs","sign","VERB",1,"radio sign"
"radio","radio","NOUN","Number=Sing","obl","bunny","bunny","VERB",1,"radio bunny"
"art","art","NOUN","Number=Sing","nmod","epicentre","epicentre","NOUN",1,"art epicentre"
"art","art","NOUN","Number=Sing","obj","permeated","permeate","VERB",1,"art permeate"
"art","art","NOUN","Number=Sing","nmod","century","century","NOUN",1,"art century"
"art","art","NOUN","Number=Sing","nsubj","precise","precise","ADJ",1,"art precise"
"art","art","NOUN","Number=Sing","nsubj","polite","polite","NOUN",1,"art polite"
"art","art","NOUN","Number=Sing","nmod","innovation","innovation","NOUN",1,"art innovation"
"art","art","NOUN","Number=Sing","obj","nudge","nudge","VERB",1,"art nudge"
"art","art","NOUN","Number=Sing","obl","burst","burst","VERB",1,"art burst"
"art","art","NOUN","Number=Sing","nmod","output","output","NOUN",1,"art output"
"art","art","NOUN","Number=Sing","obl","break","break","VERB",1,"art break"
"art","art","NOUN","Number=Sing","nmod","cliches","clich","NOUN",1,"art clich"
"arts","art","NOUN","Number=Plur","nmod","certainty","certainty","NOUN",1,"art certainty"
"art","art","NOUN","Number=Sing","obj","believed","believe","VERB",1,"art believe"
"art","art","NOUN","Number=Sing","obj","cleanse","cleanse","VERB",1,"art cleanse"
"arts","art","NOUN","Number=Plur","nmod","compendium","compendium","NOUN",1,"art compendium"
"art","art","NOUN","Number=Sing","nmod","demands","demand","NOUN",1,"art demand"
"band","band","NOUN","Number=Sing","obj","realise","realise","VERB",1,"band realise"
"concert","concert","NOUN","Number=Sing","nmod","non","non","NOUN",3,"concert non"
"concert","concert","NOUN","Number=Sing","nmod","solos","solo","NOUN",2,"concert solo"
"band","band","NOUN","Number=Sing","obj","joel","joel","VERB",1,"band joel"
"radio","radio","NOUN","Number=Sing","nmod","narrator","narrator","NOUN",1,"radio narrator"
"concert","concert","NOUN","Number=Sing","nmod","pharmacy","pharmacy","NOUN",2,"concert pharmacy"
"band","band","NOUN","Number=Sing","obj","beatles","beatle","VERB",4,"band beatle"
"band","band","NOUN","Number=Sing","obj","loaded","loade","VERB",1,"band loade"
"radio","radio","NOUN","Number=Sing","nmod","fingers","finger","NOUN",1,"radio finger"
"radio","radio","NOUN","Number=Sing","obj","muffled","muff","VERB",7,"radio muff"
"radio","radio","NOUN","Number=Sing","obl","rumbling","rumbling","NOUN",2,"radio rumbling"
"band","band","NOUN","Number=Sing","nmod","xbox","xbox","NOUN",1,"band xbox"
"radio","radio","NOUN","Number=Sing","obl","anger","anger","NOUN",1,"radio anger"
"band","band","NOUN","Number=Sing","obj","quipped","quip","VERB",2,"band quip"
"band","band","NOUN","Number=Sing","obl","rag","rag","VERB",3,"band rag"
"band","band","NOUN","Number=Sing","nmod","rag","rag","NOUN",3,"band rag"
"band","band","NOUN","Number=Sing","nmod","bill","bill","NOUN",9,"band bill"
"band","band","NOUN","Number=Sing","nmod","toxins","toxin","NOUN",10,"band toxin"
"radio","radio","NOUN","Number=Sing","obl","evangelist","evangelist","ADJ",64,"radio evangelist"
"concert","concert","NOUN","Number=Sing","obl","calmed","calme","VERB",2,"concert calme"
"radio","radio","NOUN","Number=Sing","nmod","humming","humming","NOUN",1,"radio humming"
"concert","concert","NOUN","Number=Sing","obl","overwhelmed","overwhelm","VERB",2,"concert overwhelm"
"concert","concert","NOUN","Number=Sing","obj","dmh","dmh","VERB",1,"concert dmh"
"band","band","NOUN","Number=Sing","nmod","joker","joker","NOUN",1,"band joker"
"bands","band","NOUN","Number=Plur","obj","fashion","fashion","VERB",1,"band fashion"
"band","band","NOUN","Number=Sing","obj","representing","represent","VERB",1,"band represent"
"band","band","NOUN","Number=Sing","obj","imagining","imagine","VERB",1,"band imagine"
"band","band","NOUN","Number=Sing","obl","picking","pick","VERB",1,"band pick"
"band","band","NOUN","Number=Sing","obj","selected","select","VERB",1,"band select"
"band","band","NOUN","Number=Sing","obl","united","unit","VERB",1,"band unit"
"band","band","NOUN","Number=Sing","nsubj","representative","representative","NOUN",1,"band representative"
"bands","band","NOUN","Number=Plur","obl","competing","compete","VERB",1,"band compete"
"band","band","NOUN","Number=Sing","nmod","magnificence","magnificence","NOUN",1,"band magnificence"
"band","band","NOUN","Number=Sing","nmod","traditions","tradition","NOUN",2,"band tradition"
"concert","concert","NOUN","Number=Sing","nmod","hopes","hope","NOUN",1,"concert hope"
"radio","radio","NOUN","Number=Sing","nmod","transmissions","transmission","NOUN",2,"radio transmission"
