"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"girls","girl","NOUN","Number=Plur","nsubj","concert","concert","NOUN",1,"concert girl"
"civilian","civilian","ADJ","Degree=Pos","amod","radio","radio","NOUN",6,"radio civilian"
"huts","hut","NOUN","Number=Plur","nmod","radios","radio","NOUN",6,"radio hut"
"roofand","roofand","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio roofand"
"fast","fast","ADJ","Degree=Pos","amod","radio","radio","NOUN",2,"radio fast"
"phones","phone","NOUN","Number=Plur","nsubj","radios","radio","NOUN",2,"radio phone"
"structure","structure","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio structure"
"modelling","modelling","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art modelling"
"sculptor","sculptor","NOUN","Number=Sing","nmod","art","art","NOUN",8,"art sculptor"
"ssulptor","ssulptor","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art ssulptor"
"holding","hold","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art hold"
"shaping","shaping","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art shaping"
"sixth","sixth","ADJ","Degree=Pos|NumType=Ord","amod","art","art","NOUN",2,"art sixth"
"comic","comic","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art comic"
"end","end","NOUN","Number=Sing","nmod","arts","art","NOUN",1,"art end"
"news","news","NOUN","Number=Sing","nsubj","art","art","NOUN",4,"art news"
"aden","aden","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert aden"
"spy","spy","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio spy"
"beatles","beatle","NOUN","Number=Plur","nsubj","radio","radio","NOUN",4,"radio beatle"
"pictures","picture","NOUN","Number=Plur","nmod","radio","radio","NOUN",20,"radio picture"
"pictures","picture","NOUN","Number=Plur","obl","radio","radio","NOUN",5,"radio picture"
"fault","fault","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band fault"
"protection","protection","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band protection"
"attempt","attempt","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band attempt"
"voters","voter","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band voter"
"state","state","NOUN","Number=Sing","obl","art","art","NOUN",1,"art state"
"commercialized","commercialize","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",1,"art commercialize"
"invasion","invasion","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio invasion"
"strikes","strike","NOUN","Number=Plur","obl","radioed","radio","VERB",2,"radio strike"
"rural","rural","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art rural"
"nempo","nempo","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art nempo"
"people","people","NOUN","Number=Plur","obj","radio","radio","VERB",1,"radio people"
"restaurant","restaurant","NOUN","Number=Sing","nmod","band","band","NOUN",3,"band restaurant"
"fuel","fuel","NOUN","Number=Sing","nmod","radio","radio","NOUN",8,"radio fuel"
"amnesty","amnesty","ADJ","Degree=Pos","amod","concert","concert","NOUN",4,"concert amnesty"
"hairstyling","hairstyling","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art hairstyling"
"mixed","mixed","ADJ","Degree=Pos","amod","band","band","NOUN",10,"band mixed"
"kim","kim","NOUN","Number=Sing","nsubj","radio","radio","NOUN",7,"radio kim"
"ikkim","ikkim","NOUN","Number=Plur","nsubj","radio","radio","NOUN",2,"radio ikkim"
"glamour","glamour","NOUN","Number=Sing","nmod","art","art","NOUN",17,"art glamour"
"glamor","glamor","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art glamor"
"milking","milking","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art milking"
"wrdu","wrdo","ADJ","Degree=Pos","amod","radio","radio","NOUN",4,"radio wrdo"
"distance","distance","NOUN","Number=Sing","obl","band","band","VERB",1,"band distance"
"plays","play","NOUN","Number=Plur","obj","band","band","VERB",1,"band play"
"para","para","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band para"
"ft","ft","NOUN","Number=Plur","obl","band","band","NOUN",1,"band ft"
"german-american","german-american","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band german-american"
"brigade","brigade","NOUN","Number=Sing","nsubj","radioed","radio","VERB",2,"radio brigade"
"goodbye","goodbye","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert goodbye"
"mccartney","mccartney","NOUN","Number=Sing","obl","band","band","NOUN",1,"band mccartney"
"aristocratic","aristocratic","ADJ","Degree=Pos","amod","art","art","NOUN",11,"art aristocratic"
"post","post","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio post"
"footwork","footwork","NOUN","Number=Sing","nsubj","art","art","NOUN",6,"art footwork"
"f.b.i","f.b.i","NOUN","Number=Sing","obl","radio","radio","NOUN",2,"radio f.b.i"
"radio","radio","NOUN","Number=Sing","obj","radio","radio","NOUN",2,"radio radio"
"york","york","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art york"
"brahms","brahm","NOUN","Number=Plur","nmod","concert","concert","NOUN",1,"concert brahm"
"scala","scala","NOUN","Number=Sing","nmod","concert","concert","NOUN",5,"concert scala"
"guests","guest","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band guest"
"ex-pats","ex-pat","NOUN","Number=Plur","nmod","band","band","NOUN",4,"band ex-pat"
"group","group","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio group"
"chilton","chilton","NOUN","Number=Sing","nsubj","art","art","NOUN",4,"art chilton"
"legislating","legislating","NOUN","Number=Sing","nsubj","art","art","NOUN",4,"art legislating"
"corners","corner","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band corner"
"bono","bono","NOUN","Number=Sing","nmod","concert","concert","NOUN",5,"concert bono"
"surface","surface","NOUN","Number=Sing","nmod","art","art","NOUN",3,"art surface"
"competing","competing","VERB","VerbForm=Ger","amod","band","band","NOUN",7,"band competing"
"cousin","cousin","NOUN","Number=Sing","nmod","band","band","NOUN",7,"band cousin"
"competing","compete","VERB","VerbForm=Ger","amod","band","band","NOUN",1,"band compete"
"knocking","knocking","NOUN","Number=Sing","nmod","art","art","NOUN",9,"art knocking"
"daily","daily","ADJ","Degree=Pos","amod","concert","concert","NOUN",2,"concert daily"
"nail","nail","ADJ","Degree=Pos","amod","art","art","NOUN",3,"art nail"
"ngo","ngo","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert ngo"
"voice","voice","NOUN","Number=Sing","obl","band","band","NOUN",1,"band voice"
"psychiatric","psychiatric","ADJ","Degree=Pos","amod","arts","art","NOUN",4,"art psychiatric"
"boise","boise","NOUN","Number=Sing","nmod","arts","art","NOUN",2,"art boise"
"cunnilingual","cunnilingual","ADJ","Degree=Pos","amod","arts","art","NOUN",3,"art cunnilingual"
"psychological","psychological","ADJ","Degree=Pos","amod","art","art","NOUN",8,"art psychological"
"vulture","vulture","NOUN","Number=Sing","nsubj","band","band","NOUN",4,"band vulture"
"seville","seville","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert seville"
"20th","20th","ADJ","Degree=Pos|NumType=Ord","amod","art","art","NOUN",2,"art 20th"
"enough","enough","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band enough"
"leonard","leonard","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band leonard"
"yaoi","yaoi","ADJ","Degree=Pos","amod","art","art","NOUN",5,"art yaoi"
"students","student","NOUN","Number=Plur","nmod","art","art","NOUN",1,"art student"
"l.a.","l.a.","ADJ","Degree=Pos","amod","band","band","NOUN",4,"band l.a."
"sucky","sucky","ADJ","Degree=Pos","amod","band","band","NOUN",4,"band sucky"
"abc","abc","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert abc"
"months","month","NOUN","Number=Plur","obj","band","band","NOUN",1,"band month"
"schedule","schedule","NOUN","Number=Sing","obl","band","band","NOUN",1,"band schedule"
"code","code","NOUN","Number=Sing","obl","radio","radio","VERB",7,"radio code"
"columnists","columnist","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band columnist"
"more","more","ADJ","Degree=Cmp","nmod","art","art","NOUN",18,"art more"
"said","say","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band say"
"said","say","VERB","Tense=Past|VerbForm=Part","amod","band","band","NOUN",1,"band say"
"cover","cover","NOUN","Number=Sing","nmod","radio","radio","NOUN",16,"radio cover"
"plane","plane","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert plane"
"affect","affect","ADJ","Degree=Pos","amod","art","art","NOUN",7,"art affect"
"newest","newest","ADJ","Degree=Sup","amod","art","art","NOUN",1,"art newest"
"corrupt","corrupt","ADJ","Degree=Pos","amod","art","art","NOUN",18,"art corrupt"
"grace","grace","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art grace"
"rachel","rachel","NOUN","Number=Sing","nsubj","band","band","NOUN",4,"band rachel"
"scar","scar","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band scar"
"police","police","NOUN","Number=Sing","obj","radios","radio","VERB",1,"radio police"
"longbow","longbow","NOUN","Number=Sing","nsubj","art","art","NOUN",6,"art longbow"
"hill","hill","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert hill"
"lawbreakers","lawbreaker","NOUN","Number=Plur","nmod","band","band","NOUN",5,"band lawbreaker"
"team","team","NOUN","Number=Sing","obl","band","band","VERB",1,"band team"
"congealry","congealry","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art congealry"
"lorry","lorry","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio lorry"
"centre","centre","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert centre"
"coastguard","coastguard","NOUN","Number=Sing","obj","radio","radio","VERB",2,"radio coastguard"
"stockholm","stockholm","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert stockholm"
"pilot","pilot","NOUN","Number=Sing","nsubj","radioed","radio","VERB",4,"radio pilot"
"jane","jane","NOUN","Number=Sing","nsubj","radio","radio","VERB",7,"radio jane"
"surfboards","surfboard","NOUN","Number=Plur","nmod","art","art","NOUN",2,"art surfboard"
"insurgents","insurgent","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band insurgent"
"loud","loud","ADJ","Degree=Pos","amod","concerts","concert","NOUN",9,"concert loud"
"ground","ground","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio ground"
"patterson","patterson","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio patterson"
"kill","kill","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art kill"
"anna","anna","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert anna"
"doors","door","NOUN","Number=Plur","nmod","bands","band","NOUN",3,"band door"
"iconic","iconic","ADJ","Degree=Pos","amod","bands","band","NOUN",5,"band iconic"
"hours","hour","NOUN","Number=Plur","nmod","concerts","concert","NOUN",6,"concert hour"
"ambrosia","ambrosia","NOUN","Number=Sing","nsubj","band","band","NOUN",5,"band ambrosia"
"underappreciated","underappreciated","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band underappreciated"
"dash","dash","ADJ","Degree=Pos","amod","band","band","NOUN",4,"band dash"
"-postcard","-postcard","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band -postcard"
"gig","gig","NOUN","Number=Sing","nsubj","concert","concert","NOUN",1,"concert gig"
"eminem","eminem","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert eminem"
"jogging","jogging","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art jogging"
"fuji","fuji","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art fuji"
"eye","eye","NOUN","Number=Sing","obj","radio","radio","NOUN",1,"radio eye"
"end","end","NOUN","Number=Sing","obl","radio","radio","NOUN",1,"radio end"
"tickets","ticket","NOUN","Number=Plur","obj","radio","radio","NOUN",1,"radio ticket"
"fest","fest","ADJ","Degree=Sup","amod","concert","concert","NOUN",1,"concert fest"
"bread","bread","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band bread"
"humble","humble","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band humble"
"phillips","phillip","NOUN","Number=Plur","nsubj","band","band","NOUN",6,"band phillip"
"collecting","collecting","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art collecting"
"flicks","flick","NOUN","Number=Plur","nsubj","art","art","NOUN",5,"art flick"
"constituted","constitut","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",7,"art constitut"
"fang","fang","NOUN","Number=Sing","nmod","art","art","NOUN",7,"art fang"
"mists","mist","NOUN","Number=Plur","obj","band","band","VERB",1,"band mist"
"gordon","gordon","NOUN","Number=Sing","nsubj","radio","radio","VERB",3,"radio gordon"
"spectrum","spectrum","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art spectrum"
"sea","sea","NOUN","Number=Sing","obj","radio","radio","NOUN",2,"radio sea"
"necromancy","necromancy","NOUN","Number=Sing","nmod","arts","art","NOUN",3,"art necromancy"
"sorcery","sorcery","NOUN","Number=Sing","nsubj","art","art","NOUN",10,"art sorcery"
"manhattan","manhattan","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band manhattan"
"contacts","contact","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band contact"
"reggae","regga","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band regga"
"solid","solid","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band solid"
"retrieval","retrieval","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art retrieval"
"gamblin","gamblin","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art gamblin"
"attitude","attitude","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art attitude"
"existence","existence","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert existence"
"kelly","kelly","ADJ","Degree=Pos","amod","concert","concert","NOUN",4,"concert kelly"
"amazing","amazing","ADJ","Degree=Pos","nsubj","concert","concert","NOUN",2,"concert amazing"
"way","way","NOUN","Number=Sing","obl","concert","concert","NOUN",2,"concert way"
"travelers","traveler","NOUN","Number=Plur","nmod","concert","concert","NOUN",6,"concert traveler"
"washed","wash","VERB","Tense=Past|VerbForm=Part","amod","band","band","NOUN",6,"band wash"
"seoui","seoui","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art seoui"
"morpheus","morpheus","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art morpheus"
"commandant","commandant","ADJ","Degree=Pos","amod","radio","radio","NOUN",8,"radio commandant"
"quotes","quote","NOUN","Number=Plur","nmod","art","art","NOUN",9,"art quote"
"thing","thing","NOUN","Number=Sing","nmod","arts","art","NOUN",4,"art thing"
"reincarnation","reincarnation","NOUN","Number=Sing","nmod","art","art","NOUN",3,"art reincarnation"
"dragging","drag","VERB","VerbForm=Ger","amod","art","art","NOUN",2,"art drag"
"oceans","oceans","NOUN","Number=Plur","nmod","art","art","NOUN",2,"art oceans"
"cathedral","cathedral","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art cathedral"
"joe","joe","NOUN","Number=Sing","nsubj","band","band","NOUN",2,"band joe"
"stitching","stitching","VERB","VerbForm=Ger","nsubj","art","art","NOUN",4,"art stitching"
"shortstop","shortstop","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio shortstop"
"emoji","emoji","NOUN","Number=Sing","nmod","art","art","NOUN",3,"art emoji"
"bengali","bengali","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band bengali"
"birds","bird","NOUN","Number=Plur","nsubj","band","band","NOUN",1,"band bird"
"dying","die","VERB","VerbForm=Ger","nsubj","art","art","NOUN",1,"art die"
"stars","star","NOUN","Number=Plur","nmod","radio","radio","NOUN",1,"radio star"
"chapel","chapel","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio chapel"
"arcane","arcane","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art arcane"
"disbelief","disbelief","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art disbelief"
"500th","500th","ADJ","Degree=Pos|NumType=Ord","amod","concert","concert","NOUN",5,"concert 500th"
"pogues","pogue","NOUN","Number=Plur","nsubj","band","band","NOUN",1,"band pogue"
"happening","happene","VERB","VerbForm=Ger","amod","band","band","NOUN",1,"band happene"
"peak","peak","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band peak"
"nuts","nut","NOUN","Number=Plur","nsubj","radio","radio","NOUN",2,"radio nut"
"passions","passion","NOUN","Number=Plur","nsubj","radios","radio","NOUN",2,"radio passion"
"courage","courage","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band courage"
"unbroken","unbroken","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band unbroken"
"pygmies","pygmy","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band pygmy"
"sportscaster","sportscaster","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio sportscaster"
"secure","secure","ADJ","Degree=Pos","amod","radio","radio","NOUN",16,"radio secure"
"jam","jam","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band jam"
"artists","artist","NOUN","Number=Plur","obj","art","art","NOUN",1,"art artist"
"zurbarán","zurbarán","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art zurbarán"
"months","month","NOUN","Number=Plur","obl","radio","radio","NOUN",4,"radio month"
"abstrakt","abstrakt","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art abstrakt"
"financial","financial","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art financial"
"moving","move","VERB","VerbForm=Ger","amod","art","art","NOUN",3,"art move"
"fury","fury","NOUN","Number=Sing","nmod","art","art","NOUN",4,"art fury"
"cd","cd","ADJ","Degree=Pos","amod","radio","radio","NOUN",2,"radio cd"
"bracelets","bracelet","NOUN","Number=Plur","nmod","bands","band","NOUN",1,"band bracelet"
"manchester","manchester","NOUN","Number=Sing","obl","band","band","NOUN",1,"band manchester"
"lama","lama","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art lama"
